real_part,imag_part
1.9883596893825577,-0.08454042178811408
1.9581976417924443,0.338893456246069
1.9581976417924443,-0.338893456246069
1.184356078366818,1.5532622600999064
1.184356078366818,-1.5532622600999064
-0.850689550587041,1.7696742536796002
-0.850689550587041,-1.7696742536796002
-1.2464247963108743,1.4748324843061724
-1.2464247963108743,-1.4748324843061724
1.2766340394409827,1.4598067810146111
1.2766340394409827,-1.4598067810146111
-1.1955258994117115,1.5164911775530028
-1.1955258994117115,-1.5164911775530028
1.942670391953798,0.4046568057790396
1.942670391953798,-0.4046568057790396
-1.5113758254795457,1.2032515095202296
-1.5113758254795457,-1.2032515095202296
1.439428183282751,1.2867084229020382
1.439428183282751,-1.2867084229020382
-1.4368806125790374,1.2785266684885768
-1.4368806125790374,-1.2785266684885768
1.6131587940313625,1.0980420295753512
1.6131587940313625,-1.0980420295753512
1.2980635682126231,1.4281638622530897
1.2980635682126231,-1.4281638622530897
1.0727282130944684,1.6220381830225068
1.0727282130944684,-1.6220381830225068
1.1432592723683308,1.5660107788645645
1.1432592723683308,-1.5660107788645645
1.1274099252267071,1.5808217054103977
1.1274099252267071,-1.5808217054103977
1.9625499628964609,0.2241676567357493
1.9625499628964609,-0.2241676567357493
1.8841478073204252,0.581052737660466
1.8841478073204252,-0.581052737660466
1.7782339394231468,0.8356682961251128
1.7782339394231468,-0.8356682961251128
1.8999454726014047,0.5167148926376485
1.8999454726014047,-0.5167148926376485
1.9127357641776928,0.4693670896918887
1.9127357641776928,-0.4693670896918887
1.3191956876135762,1.3941775902824436
1.3191956876135762,-1.3941775902824436
0.6935555673633197,1.857937237443231
0.6935555673633197,-1.857937237443231
1.5102439401344308,1.1848126811258928
1.5102439401344308,-1.1848126811258928
0.9280051790297277,1.73277528101719
0.9280051790297277,-1.73277528101719
0.5269498675175934,1.9126187680030684
0.5269498675175934,-1.9126187680030684
0.11887339544700984,1.991256581304414
0.11887339544700984,-1.991256581304414
-1.857236344032534,0.6816495348793474
-1.857236344032534,-0.6816495348793474
-1.8885322974458219,0.6017817141319651
-1.8885322974458219,-0.6017817141319651
-1.9576618870641476,0.3526605546852767
-1.9576618870641476,-0.3526605546852767
-1.8663249900800092,0.6441600129831239
-1.8663249900800092,-0.6441600129831239
-1.9030032913530468,0.5366430939620188
-1.9030032913530468,-0.5366430939620188
-1.9778591895528947,0.14300142752326592
-1.9778591895528947,-0.14300142752326592
-1.9691236865328579,0.1940666949084733
-1.9691236865328579,-0.1940666949084733
-0.47974783542818933,1.915008001530515
-0.47974783542818933,-1.915008001530515
-1.9341832829863337,0.41734443648370934
-1.9341832829863337,-0.41734443648370934
-0.9311656081051565,1.7168492529946415
-0.9311656081051565,-1.7168492529946415
-0.7444881043346749,1.8174321042754953
-0.7444881043346749,-1.8174321042754953
-1.9764223679248323,0.029609891582513665
-1.9764223679248323,-0.029609891582513665
-1.9756936533894711,0.05549462128122023
-1.9756936533894711,-0.05549462128122023
1.4595604521129772,1.2362194383201
1.4595604521129772,-1.2362194383201
-0.08131857306224147,1.9843688464826401
-0.08131857306224147,-1.9843688464826401
-1.0683974218316163,1.612846396840288
-1.0683974218316163,-1.612846396840288
-0.28543653402788205,1.9579365739020886
-0.28543653402788205,-1.9579365739020886
-1.5783260077979284,1.1274169823822193
-1.5783260077979284,-1.1274169823822193
1.3627174627036933,1.3313765576611722
1.3627174627036933,-1.3313765576611722
1.72952624642778,0.8890329380729444
1.72952624642778,-0.8890329380729444
-1.7777091025047271,0.8266439412687961
-1.7777091025047271,-0.8266439412687961
-1.1157656682714205,1.560434648128811
-1.1157656682714205,-1.560434648128811
0.41221441676163206,1.9376784431319385
0.41221441676163206,-1.9376784431319385
0.2911387266164509,1.9591198927897338
0.2911387266164509,-1.9591198927897338
-1.3772837119356922,1.3203106806113147
-1.3772837119356922,-1.3203106806113147
0.2552465905764314,1.9442897340679144
0.2552465905764314,-1.9442897340679144
0.07000481926325786,1.9749912125985365
0.07000481926325786,-1.9749912125985365
-1.2162257038141915,1.472805145073584
-1.2162257038141915,-1.472805145073584
1.391994699888458,1.2892730372240422
1.391994699888458,-1.2892730372240422
-1.3207309316864424,1.3726284124862358
-1.3207309316864424,-1.3726284124862358
-1.5722645221573956,1.1125763222773863
-1.5722645221573956,-1.1125763222773863
-1.7668178386008013,0.8388632258043716
-1.7668178386008013,-0.8388632258043716
-1.4557543365705023,1.2362581544400357
-1.4557543365705023,-1.2362581544400357
-0.6879944325448377,1.831397958693925
-0.6879944325448377,-1.831397958693925
-0.5220696830277399,1.8943649726380432
-0.5220696830277399,-1.8943649726380432
0.8823136367438773,1.7413979790440752
0.8823136367438773,-1.7413979790440752
0.5897046696696395,1.8773764851002503
0.5897046696696395,-1.8773764851002503
1.968559048272919,0.02119928787985683
1.968559048272919,-0.02119928787985683
1.6620806993189277,1.0062188407032402
1.6620806993189277,-1.0062188407032402
1.0013376315206075,1.6509339185124656
1.0013376315206075,-1.6509339185124656
0.701373855951893,1.824643937821332
0.701373855951893,-1.824643937821332
-0.7846566644812754,1.786276062362062
-0.7846566644812754,-1.786276062362062
0.007750095664717224,1.9634620480056346
0.007750095664717224,-1.9634620480056346
-0.6155160866600192,1.8552950654079716
-0.6155160866600192,-1.8552950654079716
1.6181796711045113,1.0476488605020469
1.6181796711045113,-1.0476488605020469
0.5273626796558181,1.8872724533867242
0.5273626796558181,-1.8872724533867242
-0.8514411764185191,1.74374656157598
-0.8514411764185191,-1.74374656157598
1.7571672104433218,0.840461465846276
1.7571672104433218,-0.840461465846276
1.7094952372236998,0.9156719808975095
1.7094952372236998,-0.9156719808975095
1.8289972504636147,0.6881075699094594
1.8289972504636147,-0.6881075699094594
-0.9968184950053691,1.6442631086827852
-0.9968184950053691,-1.6442631086827852
1.903771535124494,0.423910156463809
1.903771535124494,-0.423910156463809
1.7904820663111956,0.7656035488412667
1.7904820663111956,-0.7656035488412667
-0.7384894184008932,1.7935767445620137
-0.7384894184008932,-1.7935767445620137
-1.6622941945848453,0.9898675707300163
-1.6622941945848453,-0.9898675707300163
-1.5652921320698816,1.1106039518847308
-1.5652921320698816,-1.1106039518847308
-1.601117218295013,1.0662147867576468
-1.601117218295013,-1.0662147867576468
-1.951081286518629,0.25686588267985827
-1.951081286518629,-0.25686588267985827
-1.685299238992328,0.9454348790126084
-1.685299238992328,-0.9454348790126084
1.8336613220187652,0.6511108071207998
1.8336613220187652,-0.6511108071207998
1.8647886024590083,0.5545646653564335
1.8647886024590083,-0.5545646653564335
-1.9009307483000688,0.47138867140373697
-1.9009307483000688,-0.47138867140373697
-1.957481656775848,0.030173350045316065
-1.957481656775848,-0.030173350045316065
1.7946466185948506,0.7412609651650707
1.7946466185948506,-0.7412609651650707
-1.8726151507961992,0.5574745263789095
-1.8726151507961992,-0.5574745263789095
-1.731856715598048,0.8666996347536253
-1.731856715598048,-0.8666996347536253
-1.627169539209301,1.0222697941426298
-1.627169539209301,-1.0222697941426298
-1.8064799543892502,0.7124221705038788
-1.8064799543892502,-0.7124221705038788
-1.927372890493377,0.34225173000023823
-1.927372890493377,-0.34225173000023823
-1.9304631277924393,0.3033073223354621
-1.9304631277924393,-0.3033073223354621
-1.9374742115843504,0.19072548778423903
-1.9374742115843504,-0.19072548778423903
-1.6149613768413027,1.0266058617158842
-1.6149613768413027,-1.0266058617158842
-0.20663138319104057,1.9484923780752232
-0.20663138319104057,-1.9484923780752232
-0.4944507242757441,1.8850765456188805
-0.4944507242757441,-1.8850765456188805
1.9484732563828415,0.157776454853555
1.9484732563828415,-0.157776454853555
1.023398272242432,1.6291621967566048
1.023398272242432,-1.6291621967566048
0.8474982129188251,1.7461753761923362
0.8474982129188251,-1.7461753761923362
1.9450142480747639,0.151813210439738
1.9450142480747639,-0.151813210439738
-0.624286712125647,1.8331204668360004
-0.624286712125647,-1.8331204668360004
-1.275043859568342,1.39822606626274
-1.275043859568342,-1.39822606626274
0.15817688315231804,1.9515263511399954
0.15817688315231804,-1.9515263511399954
0.7848353737214888,1.7772386403229092
0.7848353737214888,-1.7772386403229092
-0.3286772992096474,1.9172487973375956
-0.3286772992096474,-1.9172487973375956
-0.1851653023198464,1.9338531836301895
-0.1851653023198464,-1.9338531836301895
1.2147345095163349,1.4565507790904675
1.2147345095163349,-1.4565507790904675
1.9406544827599472,0.0
1.3667728851823728,1.3114580845702262
1.3667728851823728,-1.3114580845702262
-1.1601581580013272,1.4986838396410027
-1.1601581580013272,-1.4986838396410027
1.9443848456677615,0.03776595422762476
1.9443848456677615,-0.03776595422762476
-1.0638485928113144,1.5750080027548268
-1.0638485928113144,-1.5750080027548268
-0.8877262380604718,1.697535692674543
-0.8877262380604718,-1.697535692674543
-0.7336427063817254,1.7803911588308343
-0.7336427063817254,-1.7803911588308343
1.8632020237113356,0.517502800970414
1.8632020237113356,-0.517502800970414
1.464518086368332,1.2028208783824093
1.464518086368332,-1.2028208783824093
1.658706312628801,0.9483897777211129
1.658706312628801,-0.9483897777211129
1.4137334890588473,1.2542456036512066
1.4137334890588473,-1.2542456036512066
1.1559811496443801,1.5051999771427775
1.1559811496443801,-1.5051999771427775
0.9531420420175887,1.6645247792476363
0.9531420420175887,-1.6645247792476363
-0.5772457790812596,1.8439420419399182
-0.5772457790812596,-1.8439420419399182
1.0798117589313811,1.5679729183351265
1.0798117589313811,-1.5679729183351265
-0.7814358088461295,1.7559015196508367
-0.7814358088461295,-1.7559015196508367
-1.784675752056963,0.7267188748419873
-1.784675752056963,-0.7267188748419873
-1.9306522479170323,0.08910537491142212
-1.9306522479170323,-0.08910537491142212
-1.3891935630588654,1.2759990709929927
-1.3891935630588654,-1.2759990709929927
1.52467621998559,1.1175514365112564
1.52467621998559,-1.1175514365112564
-1.1040847233595403,1.539667832465778
-1.1040847233595403,-1.539667832465778
-1.8439393517325495,0.5409962413503207
-1.8439393517325495,-0.5409962413503207
-1.769444630496738,0.7391474419054573
-1.769444630496738,-0.7391474419054573
-1.2303514154288542,1.4217067441451052
-1.2303514154288542,-1.4217067441451052
-1.482762520475704,1.150551711242764
-1.482762520475704,-1.150551711242764
-1.3133002992137826,1.3352215847372844
-1.3133002992137826,-1.3352215847372844
0.06465780888979268,1.9390418226662038
0.06465780888979268,-1.9390418226662038
1.8929790423082116,0.3928838304159973
1.8929790423082116,-0.3928838304159973
1.906202470408199,0.3171422818868193
1.906202470408199,-0.3171422818868193
1.9339495125045927,0.10465406028573766
1.9339495125045927,-0.10465406028573766
-0.08873325424624937,1.9392254188643818
-0.08873325424624937,-1.9392254188643818
0.6998299687201527,1.7999350531263494
0.6998299687201527,-1.7999350531263494
-0.1576265869000419,1.9306161717026513
-0.1576265869000419,-1.9306161717026513
0.43329525303616057,1.886574639381094
0.43329525303616057,-1.886574639381094
1.7927063413357356,0.699004954287707
1.7927063413357356,-0.699004954287707
1.2970374927276824,1.3599329023036026
1.2970374927276824,-1.3599329023036026
0.3498811869501609,1.9036192612431262
0.3498811869501609,-1.9036192612431262
0.46121471576698425,1.8748798793079726
0.46121471576698425,-1.8748798793079726
-0.10936205131073651,1.9331951105321614
-0.10936205131073651,-1.9331951105321614
1.041369601872411,1.5930167175987815
1.041369601872411,-1.5930167175987815
0.6354584457760653,1.8230853453515934
0.6354584457760653,-1.8230853453515934
-0.53341880401769,1.8450089081323695
-0.53341880401769,-1.8450089081323695
1.5305214713319066,1.1034385253267653
1.5305214713319066,-1.1034385253267653
1.135054695106866,1.509884379157949
1.135054695106866,-1.509884379157949
1.9192697419021163,0.22340238385763891
1.9192697419021163,-0.22340238385763891
0.1169727185743149,1.9310716613880234
0.1169727185743149,-1.9310716613880234
-1.8760211509981413,0.4238201506240803
-1.8760211509981413,-0.4238201506240803
-1.692040844382231,0.8834754272416898
-1.692040844382231,-0.8834754272416898
-1.7267117610361116,0.8122421472296466
-1.7267117610361116,-0.8122421472296466
-1.9141942282563402,0.1284061959006569
-1.9141942282563402,-0.1284061959006569
-1.8230886554229007,0.5806512375603714
-1.8230886554229007,-0.5806512375603714
1.6316061069455707,0.9747403324471196
1.6316061069455707,-0.9747403324471196
1.2047096413268474,1.4334909897377985
1.2047096413268474,-1.4334909897377985
-1.210442671021323,1.4167924425001202
-1.210442671021323,-1.4167924425001202
-1.4507401324895204,1.1679649939719068
-1.4507401324895204,-1.1679649939719068
-1.3420274829785908,1.2865008774275322
-1.3420274829785908,-1.2865008774275322
-1.4801418647868516,1.1329872382376995
-1.4801418647868516,-1.1329872382376995
0.22414466263767668,1.9172339505984535
0.22414466263767668,-1.9172339505984535
-1.143908770381238,1.4697411960857172
-1.143908770381238,-1.4697411960857172
0.8747140918258012,1.702437954697411
0.8747140918258012,-1.702437954697411
-1.2976194201885258,1.325112301726324
-1.2976194201885258,-1.325112301726324
1.4837298352004398,1.1370180830386647
1.4837298352004398,-1.1370180830386647
1.2588064252957425,1.3760913517871736
1.2588064252957425,-1.3760913517871736
1.7529969331684918,0.7586483002375392
1.7529969331684918,-0.7586483002375392
1.2278575689971647,1.3985261773303321
1.2278575689971647,-1.3985261773303321
1.4070221446621831,1.2135497106476072
1.4070221446621831,-1.2135497106476072
-0.9611641965994586,1.630099531681605
-0.9611641965994586,-1.630099531681605
-0.9341700314738007,1.647891025105485
-0.9341700314738007,-1.647891025105485
-1.898814132475934,0.24638177018781376
-1.898814132475934,-0.24638177018781376
-1.887296925708298,0.34058073514489795
-1.887296925708298,-0.34058073514489795
-0.4649250585727932,1.859888146320046
-0.4649250585727932,-1.859888146320046
-1.8589148563993327,0.45163143365736264
-1.8589148563993327,-0.45163143365736264
-0.27963814354903893,1.9004843855422033
-0.27963814354903893,-1.9004843855422033
-1.8692488964048741,0.4023443692948855
-1.8692488964048741,-0.4023443692948855
1.8037541462237296,0.6034347959315419
1.8037541462237296,-0.6034347959315419
0.10685903684771553,1.9236389770809612
0.10685903684771553,-1.9236389770809612
-0.6258216505446135,1.8025023333799528
-0.6258216505446135,-1.8025023333799528
-0.01932987720298035,1.9224817354540058
-0.01932987720298035,-1.9224817354540058
1.5633739074802628,1.0403225868233672
1.5633739074802628,-1.0403225868233672
1.870706436338013,0.35194003360551157
1.870706436338013,-0.35194003360551157
0.011273922989546603,1.9213797535309414
0.011273922989546603,-1.9213797535309414
-1.75131761160928,0.7317123166189714
-1.75131761160928,-0.7317123166189714
-1.7329997474520469,0.7663147116977623
-1.7329997474520469,-0.7663147116977623
1.5965706965877797,0.9917368120458434
1.5965706965877797,-0.9917368120458434
-0.41152146838185105,1.8654258213980848
-0.41152146838185105,-1.8654258213980848
-1.801499423140803,0.6155244286277921
-1.801499423140803,-0.6155244286277921
0.9680079560351951,1.628037729444038
0.9680079560351951,-1.628037729444038
0.49208678468580497,1.854936729770035
0.49208678468580497,-1.854936729770035
1.6510585601067262,0.9016057353481963
1.6510585601067262,-0.9016057353481963
1.9063603145280643,0.1282288629056888
1.9063603145280643,-0.1282288629056888
-1.6840356151048068,0.8548172524823643
-1.6840356151048068,-0.8548172524823643
-0.7797552340532186,1.7244387750026673
-0.7797552340532186,-1.7244387750026673
0.7762991227212441,1.7449373328779134
0.7762991227212441,-1.7449373328779134
-0.3439629488242168,1.8783923743242328
-0.3439629488242168,-1.8783923743242328
1.0295764760000043,1.5756410966381156
1.0295764760000043,-1.5756410966381156
0.35706026352211384,1.8815414551505083
0.35706026352211384,-1.8815414551505083
0.6244050557933345,1.8046380838664862
0.6244050557933345,-1.8046380838664862
1.9042928933650987,0.04012327039564677
1.9042928933650987,-0.04012327039564677
-0.6706840333723153,1.7713804300041431
-0.6706840333723153,-1.7713804300041431
0.1900093613606606,1.9043159452897345
0.1900093613606606,-1.9043159452897345
-1.766987527281573,0.6608848638894285
-1.766987527281573,-0.6608848638894285
-1.878800623004762,0.28199462774095824
-1.878800623004762,-0.28199462774095824
-1.8303660730384264,0.4935100886421792
-1.8303660730384264,-0.4935100886421792
0.534222072498715,1.8284066019485266
0.534222072498715,-1.8284066019485266
0.7913956979672943,1.724678905250966
0.7913956979672943,-1.724678905250966
0.8338085158158477,1.6997895359371844
0.8338085158158477,-1.6997895359371844
-1.884766894796757,0.22599584753963994
-1.884766894796757,-0.22599584753963994
0.011259067957340226,1.9090185064210685
0.011259067957340226,-1.9090185064210685
-1.626729143200432,0.9278796195677755
-1.626729143200432,-0.9278796195677755
1.8427318658563632,0.448828605798134
1.8427318658563632,-0.448828605798134
-0.8793837264614188,1.6595841689744035
-0.8793837264614188,-1.6595841689744035
1.752699601984357,0.7061036081357217
1.752699601984357,-0.7061036081357217
1.71613250118269,0.788432290750589
1.71613250118269,-0.788432290750589
-0.2454699182051943,1.8843304302347677
-0.2454699182051943,-1.8843304302347677
0.29361523094739467,1.8806976681721082
0.29361523094739467,-1.8806976681721082
-1.4041509369977843,1.205149431214553
-1.4041509369977843,-1.205149431214553
-1.8877234561305072,0.09600826667799404
-1.8877234561305072,-0.09600826667799404
-1.517416350714318,1.074582227599763
-1.517416350714318,-1.074582227599763
-0.32344692823107574,1.8640883770605514
-0.32344692823107574,-1.8640883770605514
0.8919404213635436,1.6601266627812463
0.8919404213635436,-1.6601266627812463
1.0853212208439693,1.516280330107574
1.0853212208439693,-1.516280330107574
1.0535443313129127,1.543494097697274
1.0535443313129127,-1.543494097697274
1.4784745433396853,1.1200643199451443
1.4784745433396853,-1.1200643199451443
-0.9814568982286043,1.5784748293811084
-0.9814568982286043,-1.5784748293811084
-0.8339528267066844,1.6740480819452175
-0.8339528267066844,-1.6740480819452175
1.8951477846767637,0.12531434972063832
1.8951477846767637,-0.12531434972063832
-1.8818696830227672,0.032103809195835095
-1.8818696830227672,-0.032103809195835095
-1.579016317922953,0.9832192216100762
-1.579016317922953,-0.9832192216100762
1.6871529174398505,0.8215120419280126
1.6871529174398505,-0.8215120419280126
-1.8439109903571071,0.37773851757475296
-1.8439109903571071,-0.37773851757475296
1.4473610878237162,1.1536012492864944
1.4473610878237162,-1.1536012492864944
1.8583394124362673,0.31697387236283153
1.8583394124362673,-0.31697387236283153
-1.5513055269435805,1.0210044982354245
-1.5513055269435805,-1.0210044982354245
1.1328052896822811,1.4722362555320978
1.1328052896822811,-1.4722362555320978
-0.42658291887655986,1.8299467081800023
-0.42658291887655986,-1.8299467081800023
-1.3820344984904271,1.215114292942434
-1.3820344984904271,-1.215114292942434
1.3219740259690562,1.2828644143975576
1.3219740259690562,-1.2828644143975576
1.8653584286311422,0.25128683757619824
1.8653584286311422,-0.25128683757619824
0.7222491118764419,1.7396098914828921
0.7222491118764419,-1.7396098914828921
0.4641628609993763,1.8274052556527265
0.4641628609993763,-1.8274052556527265
0.48948844825725635,1.8173215725706253
0.48948844825725635,-1.8173215725706253
0.11930526458332916,1.8879874839718842
0.11930526458332916,-1.8879874839718842
-0.5615849091956016,1.7883235113766596
-0.5615849091956016,-1.7883235113766596
1.7614746883044625,0.6484067741382272
1.7614746883044625,-0.6484067741382272
-1.812825079379405,0.4813212210051695
-1.812825079379405,-0.4813212210051695
-0.665530013135655,1.7423291064699438
-0.665530013135655,-1.7423291064699438
1.3357966511138484,1.2578178126090092
1.3357966511138484,-1.2578178126090092
-1.8711707674639388,0.14579876107322629
-1.8711707674639388,-0.14579876107322629
-1.492079541459896,1.0817013987156514
-1.492079541459896,-1.0817013987156514
1.8365019765515564,0.37490330291609913
1.8365019765515564,-0.37490330291609913
-0.875265306549394,1.6389930196033038
-0.875265306549394,-1.6389930196033038
0.9402551885451329,1.6068576554119012
0.9402551885451329,-1.6068576554119012
-1.8678230990433562,0.17166889995852055
-1.8678230990433562,-0.17166889995852055
-0.98492286358476,1.5628190947083176
-0.98492286358476,-1.5628190947083176
1.719040334454624,0.7282428966513022
1.719040334454624,-0.7282428966513022
1.5294701019361052,1.028572300442277
1.5294701019361052,-1.028572300442277
1.3629055431667583,1.220099767946667
1.3629055431667583,-1.220099767946667
-1.3521527837356997,1.2317228957912476
-1.3521527837356997,-1.2317228957912476
-1.1009813536753013,1.4700332331129444
-1.1009813536753013,-1.4700332331129444
-1.059493353138989,1.503490532587328
-1.059493353138989,-1.503490532587328
1.6597111869335701,0.8328748661887926
1.6597111869335701,-0.8328748661887926
1.8567869916064341,0.19929012985863748
1.8567869916064341,-0.19929012985863748
0.6420709789669791,1.7588050027634974
0.6420709789669791,-1.7588050027634974
0.35431561893144103,1.8420180493412008
0.35431561893144103,-1.8420180493412008
-0.16479620838810785,1.8713839946864717
-0.16479620838810785,-1.8713839946864717
-0.9354222777945161,1.5953788224456238
-0.9354222777945161,-1.5953788224456238
1.194072785040893,1.3712177806991956
1.194072785040893,-1.3712177806991956
-1.7007239624831831,0.7461236069207269
-1.7007239624831831,-0.7461236069207269
1.5060684936107789,1.046562768462832
1.5060684936107789,-1.046562768462832
-0.5245913292926263,1.7870367443554867
-0.5245913292926263,-1.7870367443554867
-0.5964234760306146,1.7538093210558823
-0.5964234760306146,-1.7538093210558823
-1.5903788467330604,0.9297304529122203
-1.5903788467330604,-0.9297304529122203
-1.8717157354293756,0.06657972886429522
-1.8717157354293756,-0.06657972886429522
-1.6634132846213214,0.8066311265494698
-1.6634132846213214,-0.8066311265494698
-1.77748804908586,0.5391320175505441
-1.77748804908586,-0.5391320175505441
-1.8182888292156871,0.42295551222971717
-1.8182888292156871,-0.42295551222971717
-1.4300057866602234,1.1281444015990925
-1.4300057866602234,-1.1281444015990925
-0.7660381407223049,1.6804552932892907
-0.7660381407223049,-1.6804552932892907
0.5772841970351867,1.7790606696364242
0.5772841970351867,-1.7790606696364242
0.6839471457334558,1.7331616838017636
0.6839471457334558,-1.7331616838017636
-1.2088896833824272,1.3486496861857504
-1.2088896833824272,-1.3486496861857504
0.5316510381389363,1.7866945026743648
0.5316510381389363,-1.7866945026743648
0.25995795983661574,1.8552335624356446
0.25995795983661574,-1.8552335624356446
1.2297621859450696,1.3409995120103995
1.2297621859450696,-1.3409995120103995
1.1347241623316981,1.4242283357058976
1.1347241623316981,-1.4242283357058976
0.18128239279953431,1.8645080957307432
0.18128239279953431,-1.8645080957307432
-0.06004906897589161,1.867473596596726
-0.06004906897589161,-1.867473596596726
-0.2805696669027382,1.8463045022093916
-0.2805696669027382,-1.8463045022093916
1.6265649218778877,0.8789573265020552
1.6265649218778877,-0.8789573265020552
-1.6165326694517699,0.8777496223208451
-1.6165326694517699,-0.8777496223208451
1.819567630791871,0.4054758888636864
1.819567630791871,-0.4054758888636864
0.10015676363043459,1.8666677026039356
0.10015676363043459,-1.8666677026039356
1.8319481550959333,0.30422530144282867
1.8319481550959333,-0.30422530144282867
1.7726496520661819,0.5373129278059329
1.7726496520661819,-0.5373129278059329
-0.23986747082730261,1.8444210306790767
-0.23986747082730261,-1.8444210306790767
